type;event_time;carid;car_id;speed;heading;latitude;longitude;altitude;distance_driven;connection_id;lane_index;stopped
VEHICLE_UPDATES;27000000000;!9;veh_9;7.593660322992829;230.45509805847877;52.552121593776945;13.354743995184217;0.0;37.66660537464474;377739464#0;0;false
VEHICLE_UPDATES;28000000000;!0;veh_0;8.091893102035579;279.8705813526623;52.52709339787468;13.33222701830575;0.0;202.9877828448399;329967780#1;0;false
VEHICLE_UPDATES;28000000000;!1;veh_1;7.542308609818701;198.06948178980053;52.46987432087169;13.320005260326063;0.0;154.59890016431706;597889486#4;0;false
VEHICLE_UPDATES;28000000000;!10;veh_10;9.156084899324924;4.651686725220528;52.52167423364858;13.429779300908345;0.0;39.574193197942805;281095764;0;false
VEHICLE_UPDATES;28000000000;!11;veh_11;5.167963041400071;259.62045744683115;52.50117376610866;13.52254794684714;0.0;17.101503610087093;-192487131#2;0;false
VEHICLE_UPDATES;28000000000;!12;veh_12;3.511098460759968;178.21496405393736;52.52299344243375;13.314415757659086;0.0;6.475225982372649;4517175;0;false
VEHICLE_UPDATES;28000000000;!13;veh_13;2.8825014262693;318.10846880756617;52.51873455483119;13.440533314885862;0.0;5.618086140719242;44619068#1;0;false
VEHICLE_UPDATES;28000000000;!2;veh_2;5.14769414125476;126.83652049997696;52.584657848108286;13.33466597392174;0.0;71.70354421421877;4675309#3;0;false
VEHICLE_UPDATES;28000000000;!3;veh_3;8.3009583250244;15.033998211382592;52.46178844730925;13.2854325779814;0.0;153.0185335437822;22697352#2;0;false
VEHICLE_UPDATES;28000000000;!4;veh_4;7.692209660937651;256.68821671421153;52.593028728038504;13.311186995392092;0.0;141.23050187495036;4765928#6;0;false
VEHICLE_UPDATES;28000000000;!5;veh_5;6.80311997482555;272.0664769856313;52.52320986770311;13.312256188214883;0.0;61.3442625806994;-4471965#3;0;false
VEHICLE_UPDATES;28000000000;!6;veh_6;5.561229103756101;203.52633183089856;52.50124590446553;13.423735770258235;0.0;59.52673603674257;-195337818;0;false
VEHICLE_UPDATES;28000000000;!7;veh_7;10.80872180883307;25.378202646006827;52.52291041499589;13.456304352331596;0.0;60.25570238119689;593851942#0;0;false
VEHICLE_UPDATES;28000000000;!8;veh_8;4.413077255652768;200.0276811948052;52.491186593477025;13.326515392449098;0.0;21.27961469584944;-84799534#2;0;false
VEHICLE_UPDATES;28000000000;!9;veh_9;4.148017281593522;230.45509805847877;52.552097203218786;13.354697722543815;0.0;41.814622656238264;377739464#0;0;false
